50,23 gennaio 2019,Tielletta,"Delle pizzette fantastiche, pochi gusti ma quelli giusti, ambiente piccolo e rustico, prioritaria molto simpatica e paziente. Ogni tanto una capatina bisogna farla!"
50,21 gennaio 2019,242eli,Sempre disponibili e accoglienti verso i clienti.. Da tornare sicuramente..pizze sempre deliziose e buonissime
50,19 dicembre 2018,113tamarav,Ambiente spartano ma ottima pizza da sempre in zona una garanzia... per prendere le pizzette per cena conviene prenotare
50,19 novembre 2018,gianluigidm2015,"Chi è di 100celle conosce Giustina. Prima c era la nonna, ora la nipote ma niente è cambiato, soprattutto la qualità. Un prodotto che esiste solo qui. Pizzette croccanti e pizze tonde, la specialità sono quelle piccole. Io consiglio patate e salsiccia e tonno completa. Se andate ad ore pasti troverete molta fila quindi meglio prenotare. Davvero da provare"
50,13 novembre 2018,Marco F,"Locale piccolino, ma pizzette fantastice si sente che l'impasto e fresco e non ti rimane a lievitare sullo stomaco. Comsigliatissimo"
50,21 ottobre 2018,noemi238,Compro pizzette da asporto in questo locale da 32 anni...personale gentilissimo. Meritano il massimo dei vti
50,11 ottobre 2018,1991Ila,Ormai sono anni che conosco le pizzette di Giustina e non si battono !! Una sfoglia perfetta per tante pizze a scelta!!!
50,7 ottobre 2018,elisabettar756,"Che dire la migliore pizzetteria di Roma ; pizzette dalla consistenza friabile ,leggera condite in modo eccellente. Mi hanno risolto il problema del "" e stasera che fai per cena?"" Buonissime quelle ai funghi , al tonno le margherite, la cicoria e salsiccia., ecc.ecc.ecc. Apprezzate da tutta la mia numerose famiglie degli amici dei miei figli che quando si riuniscono per le partite la sera ne ordinano un numero inverosimile Grazie di esistere Alberta che porti avanti la tradizione di tu A nonna Giustina "
50,7 ottobre 2018,Giovanni M,"Abitavo sopra il negozio di Giustina, dov'è adesso c'è il c.c. Primavera.    Conoscevo Giustina molto bene.  Ora il negozio è gestito da sua nipote  Alberta, con la collaborazione dell'insuperabile Monica. Le pizzette sono sempre ottime e insuperabili."
50,7 ottobre 2018,vincenzopT7460IH,La pizza che esce da quella pizzeria è arte pura ....ognuno che ha avuto il piacere di mangiarla si è nutrito di arte... Andate vi nutrirete anche voi dell’ arte  Romana di centocelle ...
50,6 ottobre 2018,quicksilver981,"Saró, di parte, me ne rendo conto. Ma le pizzette di Giustina (che ho avuto modo di conoscere quando andavo all’attiguo liceo, ormai troppi anni fa) credo vadano considerate patrimonio dell’umanità. Una volta nella vita, va provata la pizzetta con il tonno (rigorosamente completa di rucola, salsa rosa e peperoncino, altrimenti mi arrabbio), quella con i gamberi e la boscaiola (tra le migliori in assoluto che abbia mai mangiato).I prezzo sono risibili: da non perdere!"
50,4 settembre 2018,Antonello C,Pizzeria a taglio da provare poiché non usa le teglie ma pizze tonde piccoline con  tantissimi gusti.... molto buona ed economica da provare consiglio a tutti...
40,4 settembre 2018,MassimoSainatoroma,Girando per caso mi sono abbattuto in questa Pizzeria che devo dire molto  buona e il personale gentile ambiente pulito lo consiglio presto tornero grazie
50,5 agosto 2018,siprotto,"a centocelle tutti conoscono giustina con le sue megnifiche pizzette. E' una vita che le mangio e continuerò sempre. costi molto contenuti ottima qualita, personalizzabili le pizze."
50,16 luglio 2018,20Milly14,"Qui a Centocelle siamo cresciuti con le sue pizzette personalizzabili. Chi non la conosce non sa che si perde. Da provare, assolutamente  OTTIME!!!"
50,2 luglio 2018,Alessandro Rino R,"le minipizze di Centocelle, le più buone!!! a costi contenuti e di ottima qualità...per la merenda dei nostri ragazzi è la migliore soluzione. ci sono stato più volte e non sono mai rimasto deluso."
50,26 giugno 2018,PinoDaniele86,"Come sempre soddisfatta! Veloce e puntuale il personale, fragranti e ben farcite le pizzette... per non parlare della pizza grande che è super!!!! Mi raccomando le prenotazioni nel Week end vanno fatte la mattina altrimenti niente pizza perché è sempre pieno."
40,22 giugno 2018,T7295IFfrancescar,La pizza è buona. Io l’ho trovata solo tonda e del gusto appena sfornato senza tanta scelta. Non ci sono purtroppo tanti posti a sedere. Vale la pena fermarsi!
40,19 giugno 2018,Ninja 8,"Lasciatemelo dire: chi critica la pizzeria da Giustina solo perché bisogna attendere e se non si prenota non si trova molta scelta... beh non sa proprio come si sta al mondo! Oppure, non ha contezza della vera imprenditoria italiana. Ecco, questa pizzeria ne è un valido esempio: ricetta tramandata in famiglia e piccola bottega nel cuore di centocelle capace di sfornare delizie italiane, quelle che la grande impresa si sognerà per secoli a venire! Da Giustina non vedrete mai, a chiusura serale, l'addetto che butta la pizza nel cassonetto vicino! Semplicemtne perché da giustina o mangi quello che c'è - ed è appena sfornato e cmq buonissimo - oppure prenoti e per l'orario concordato si potrà ritirare le pizze scelte. Se vado da un sarto non mi aspetto di trovare il mio vestito pronto ancor prima dell'arrivo. Lo stesso è da Giustina. E' un miracolo che l'eccellenza italiana sia riuscita a sopravvivere così eroicamente, fino a poco tempo fa, i governi hanno fatto di tutto per combattere la piccola e media impresa italiana per farla chiudere, ma i nostri eroici concittadini resistono strenuamente e speriamo che per l'avvenire la tendenza si invertirà, ce ne sono i presupposti. Un caro saluto a tutti i dipendenti di questo piccola preziosa bottega della pizza. A presto."
50,16 maggio 2018,Stefano R,Ottima qualità e prezzi modici.inoltre il personale é gentile e competente!impossibile resistere alla qualità imbattibile della pizza.per me il TOP
50,15 maggio 2018,Druido1985,"Da anni e anni presente a Centocelle!Ha superato le concorrenze più spietate della zona ed è ancora li, con le sue pizzette che ne mangeresti a quintali!Ci sono tornato da poco dopo un lungo periodo ed è sempre un piacere tornarci!++++++++++++++++++"
40,11 maggio 2018,2017prossima,"buona la pizza con ingredienti di qualità, l'impasto è altrettanto buono , il servizio non è proprio veloce ma cortese. i prezzi sono giusti. ci ritorneremo"
50,1 maggio 2018,Valerio M,"La pizza di Giustina é fantastica! Ottimo impasto, sapore squisito e ingredienti non da meno, croccanti e ricche di condimento. ECCEZIONALI"
50,3 aprile 2018,ipm502mari,"buona buona buonissima la pizzettdi Giustina, una è poca e due so troppe ma ne mangeresti a tonnellate, impasto digeribile e condimento ulttraperfetto."
40,31 marzo 2018,primario987,per caso ci siamo trovati vicini a questa pizzeria ed abbiamo deciso di provare la loro pizza. possiamo dire che era di nostra soddisfazione
50,14 marzo 2018,claudiadJ7847XV,"Che dire?!Eccezionali le pizzette di Giustina. Pizzette rotonde, croccanti, ricche di condimento e saporite. Le migliori della zona!!"
50,26 febbraio 2018,francescabassotti,"Pizzette buonissime, impasto croccante e ben condite, con pochi euro si possono mangiare gusti diversi, saziarsi e poi digerirla benissimo.  Il locale è minuscolo quindi l’unica opzione rimane l’asporto."
50,14 febbraio 2018,MerinaRoma,"Ho ordinato 22 pizzette sabato sera. In effetti per 8 persone erano troppe, ma c’erano buone forchette per cui, meglio abbondare. Abbiamo preso margherite, patate e salsiccia, cicoria e salsiccia, zucchine, tonno. La serata è stata un successone, le pizze erano davvero buone ed i miei amici sono stati felici e contenti. Il servizio è precisissimo, avevamo prenotato per le 21.15 e sono state sfornate in orario perfetto. Mi sento fortunata ad abitare qui vicino, la soluzione a domicilio è perfetta e mette d’accordo tutti. Per una serata tra amici è perfetta e le dimensioni di ogni pizza permettono di fare diversi assaggi. C O N S I G L I A T O"
50,12 febbraio 2018,Andrea G,"La prima volta, per caso era il 1989, l'ultima sabato, anche se mi devo fare 40 minuti con l'auto, a casa mia ne vanno tutti matti i gusti tutti buoni , io preferisco con le patate il prezzo è quello dell' 89 o quasi. Sempre digeribile buona anche il giorno dopo, se ci arriva. Consiglio durante la settimana, il sabato sempre piena la devi prenotare il venerdì."
50,9 febbraio 2018,Carlo F,andate ad assaggiare e tornerete ogni parola è superflua la qualità è ottima il prezzo da stupirvi .. prendetevi 10 min per mangiare .
50,29 gennaio 2018,anna maria B,"troppo buone vale la pena andarci, ci ritornerete,pizze con tantissime varietà, cortesia, ingredienti freschi"
50,28 gennaio 2018,claudiop728,"Lavoro da anni vicino da Giustina e nn ho trovato pizzette meglio di quelle che si fanno qui, sono veramente eccezzzzzionaliiiiii....tt i tipi dalla buanca alla margherita alle complete soddisfano i piu' esigenti palati. Le file che si fanno x poter degustare ogni pizzetta valgono il tempo perso x assaggiarle, concordo con tt le recensioni, Giustina The Best!!!!!"
50,20 gennaio 2018,GPicchioni,"Le pizzette di Giustina sono uniche! L'impasto è il segreto, le rende croccanti e leggere, poi sono sempre condite al punto giusto....il tutto a prezzi molto accessibili... veramente eccezionali!!!"
40,7 dicembre 2017,aldonicola70,"come da tradizione familiare, la pizza sempre ottima, pressi onesti. unica pecca: manca un aspiratore, nell'attesa di essere serviti gli abiti si impregnano del profumo di pizza. servizio cortese e rapido."
50,1 dicembre 2017,vincenzocentra,Le pizzette di Giustina creano dipendenza. Una volta assaggiate non si può più farne a meno! Una volta a settimana è d'obbligo. Consiglio di non andare orario pasti se non volete incorrere in file!
50,24 novembre 2017,Alexia4,"Uniche!!!...c'era ancora Giustina... assolutamente da assaggiare con tonno, erbetta e peperoncino. Sono digeribili e croccanti, consigliato."
40,15 febbraio 2020,gius958,"scelto su tripadvisor, pensavo fosse un ristorante/trattoria, invece si tratta di un posto dove cucinano pasta espresso, di molti tipi e con moltissimi condimenti e qualche altro antipasto e alcuni dolci. ho cominciato con un supplì alla 'nduja che è stato il miglior supplì mangiato negli ultimi anni, come consistenza, profumo e sapore. poi ho preso paccheri alla ""zozzona"" con salsiccia, pomodoro, pecorino e peperoncino, davvero ottimi. servizio molto cortese. prezzi ottimi soprattutto vista la qualità. purtroppo solo una quindicina di posti a sedere, ma non si può avere tutto dalla vita."
40,6 ottobre 2019,Piccolapeste73,"Capitata per caso a pranzo in questo piccolo locale, consigliato da amici di zona. Per me che sono amante della pasta, ma solo se fatta con ingredienti genuini e di qualità, posso dire che questa è davvero una formula vincente: si sceglie il tipo di pasta, tutta fatta a mano, e poi il tipo di condimento tra diverse scelte e il gioco è fatto. Un pasto completo e sano!! Ottimi anche i dolci da forno, anche questi di qualità. Peccato solo per il poco spazio per poter mangiare dato che non è un ristorante, ma vale la pena provarlo!"
40,2 ottobre 2019,Z9711MYaliceg,"Vengo spesso con i colleghi per la pausa pranzo. Ottima la scelta dei primi di pasta fresca (non servono secondi piatti). Il tiramisù espresso è spettacolare. Il servizio è rapido, il prezzo adeguato ed il personale gentile. Unica pecca è che è piccolo e ci sono pochi posti a sedere, quindi lo scegliamo quando non siamo in tanti e sempre telefonando prima (e devo dire che riescono sempre a sistemarci). Assolutamente consigliato."
50,31 luglio 2019,malkut,"È raro trovare un posticino così squisito sia nel gusto dei primi piatti e non solo, che nel personale di servizio, posso solo dire BRAVI!!! continuate  così."
50,18 luglio 2019,valerio1980,"Come andare a trovare la nonna a pranzo, primi fatti a mano, con condimenti freschi e prezzi nella norma e sopratutto rapportati alla qualità della materia prima...tiramisù degno di lode...insomma una bell'idea"
50,1 giugno 2019,Angelo P,"Da fuori, passandoci per caso, quasi non l'avevamo notato. Entrandoci, ci si è aperto un mondo di bontà. Carbonara e tiramisu molto buoni, la pasta la fa da padrone. Gioiello dove mangiare a Centocelle !"
40,21 maggio 2019,occhiuzzi1969,Si mangia bene... peccato che il locale sia piccolino. Da provare ma è meglio prenotare altrimenti si rischia di non trovare posto.
50,27 aprile 2019,Reversi,"Scoperto grazie a tripadvisor. Abbiamo mangiato dei primi piatti veramente buoni.E' un negozio di pasta all'uovo che fa cucina espressa della pasta che producono. Scegli un tipo di pasta, scegli un tipo di condimento ed è uno spettacolo. Pasta consistente e spessa, cotta al dente al punto giusto. Buonissime per i condimenti.Tanto l'abbiamo apprezzata che alla fine abbiamo comprato la pasta anche per cucinarcela a casa il giorno dopo.Ottimi i rapporti qualità/prezzo e quantità/prezzo.Unico neo i dolci. Buoni, ma non all'altezza della pasta :)."
50,26 aprile 2019,rumbera75,"Ambiente piccolo, pulito ed accogliente. Assolutamente moderno con il carica cellulare da tavolo! Qualità ad un prezzo decisamente conveniente! Dolci buonissimi e tiramisù da urlo! Eccellenza italiana! Consigliatissimo!"
50,22 aprile 2019,Anna Rita R,"Primi piatti preparati al momento,con diverse scelte di sughi, velocissimi nel servirti, tutto molto buono e tanta cortesia!"
50,20 aprile 2019,eikonabox,"Il posto giusto per un piatto veloce con pasta all’uovo fatta in casa. Diverse scelte di sughi e tipi di pasta, supplí e fritti per antipasto, e un super tiramisù"
50,25 marzo 2019,malakhin,"Scoperto per caso grazie a TripAdvisor. Siamo andati di domenica a pranzo, io la mia compagna e nostra figlia, ottimo il servizio e massima disponibilità del personale. Piccolo locale situato tra le vie di Centocelle, una delizia per il palato in un locale piccolo e ben organizzato. Consiglio a chiunque vada per la prima volta, di provare il tiramisù, è forse uno dei migliori che abbia mai assaggiato. Consigliato sia per farsi un buon piatto di pasta, che per portarsene anche di fresca a casa. "
50,23 marzo 2019,Michele L,"Primi piatti preparati al momento, porzioni più che abbondanti e tanta tanta cortesia e gentilezza. Locale piccolo, ma l'attesa é compensata da un tripudio di sapori. Possibile scegliere fra numerosi condimenti e numerose tipologie di pasta: ravioli, tonnarelli, pici, tortellini. Top"
40,28 febbraio 2019,Crixx66,"Per una come me che adora la pasta è un mondo incantato, ottima qualità e gentilezza...per non parlare delle crostatine"
50,4 novembre 2018,RINGHIORoma,Vale ogni volta una visita. Pasta freschissima abbinabile a tantissimi condimenti diversi. Tutto buonissimo ed a prezzi economici. Non si può prenotare ma vale la pena aspettare qualche minuto per assaporare queste bontà. Anche le crostatine ed il tiramisù fatto al momento sono veramente buoni.
50,1 novembre 2018,Nelsondida,"Piacevole sorpresa nel cuore di Centocelle! Locale molto pulito e accogliente, gestito da personale molto cordiale. Pasta fresca cotta al momento deliziosa. Ampia scelta di condimenti. Servizio veloce. Ps: buonissimo anche il tiramisù! Straconsigliato."
40,7 ottobre 2018,583biagioc,"Locale piccolo ma ben arredato e molto pulito. La garanzia della bontà la si trova dietro in cucina, una signora non giovanissima, quindi sapiente, che prepara i piatti. Ottima pasta, io ho preso una grigia molto gustosa."
40,24 settembre 2018,456MarcoM,Un piccolo gioiello nascosto tra le vie di centocelle. Pasta fatta in casa preparata al volo. Condimenti vari e soprattutto di stagione. Prezzi onestissimi e ottima qualità. Assolutamente da proivare. E riprovare.
40,20 settembre 2018,302Davide,"Posti limitati per cui non adatto alle comitive numerose ma se siete in zona e siete abbastanza fortunati da trovare parcheggio vale la pena mangiare un primo qui, la carbonara e di livello ed i prezzi sono molto bassi se rapportato alla qualità del cibo Carbonara fiore di zucca ciambelle e al vino e birra a meno di 10 euro è praticamente impossibile da trovare altroveBravi"
50,27 agosto 2018,realfloco,"Pasta veramente da urlo, la carbonara è qualcosa di eccezzionale. Locale un po' piccolo ma ne vale veramente la pena!"
50,26 agosto 2018,Travel797956,"A me questo posto piace da morire. Personale cordiale, cibo di ottima qualità e prezzi onestissimi. Ci vado spesso la domenica a pranzo e lo trovo un posto davvero carino. Sicuramente non è grande come locale, ma meglio...... per un servizio street food è giusto che sia così. Se aumentano i coperti non è detto che riescano a mantenere la qualità! Bravi... continuate cosi!"
40,22 agosto 2018,NinjaClub,"Sono stata qui una domenica a pranzo per mangiare qualcosa al volo. Ravioli ricotta e spinaci ottimi, mi hanno ricordato l'infanzia e di quando nonna ne faceva per un esercito. Esperienza molto piacevole e la ragazza che ci ha servito è stata carina e cortese. Qualità prezzo ottima"
40,17 agosto 2018,lucap77,"Consigliato da alcuni colleghi, decido di consolarmi dalla triste giornata lavorativa del 16 agosto con un buon piatto di pasta fresca. Scelta a dir poco azzeccata. Posto piccolo ma essenziale, pulito e ben organizzato, ma soprattutto una pasta fresca ottima e cucinata altrettanto bene, senza inutili pesantezze nei condimenti che possano in qualche modo oscurare la qualità della materia prima. Ideale sia per una pausa pranzo che da asporto."
50,12 agosto 2018,Miss_Lemon79,"Io e mio marito abbiamo pranzato in questo bel locale situato nel quartiere Centocelle. La pasta fatta in casa e cotta al momento è davvero superlativa e potete acquistarla in diversi formati al loro bancone. Ottimi anche i fritti, anch’essi fatti in casa. Le crostate sono divine. Merita davvero una visita! Bravissimi! "
50,10 agosto 2018,birtella,"Che dire il meglio del meglio della pasta. Oggi cacio e pepe da Dio e tiramisù sublime come sempre. Locale piccolo con sgabelli, si spende poco e si mangia benissimo. La pasta viene fatta da loro e la vendono anche.  Ottimo per un pasto veloce."
50,3 agosto 2018,long_beard_tramp,"Veramente una bella idea! Tanti tipi di pasta fresca, anche ripiena con molteplici combinazioni di condimenti! Buonissimo veramente ed anche ottimi dolci! Prezzi molto buoni e personale gentilissimo! Grazie a presto"
50,1 agosto 2018,20Milly14,"un ottimo posto per mangiare qualcosa di buono ""al volo"". la loro specialità è la pasta fresca, ottima veramente,  quella ripiena sublime. Tutto Cucinato al momento. Il locale è piccolino e con pochi posti, ma vale la pena attendere. I dolcetti poi…..una delizia.  Complimenti"
50,1 luglio 2018,Bigirl D,"Sono stata a pranzo con delle amiche che già conoscevano il posto e me ne avevano parlato strabene. Locale piccolino ma con varie possibilità di scelta tra le varie paste fatte a mano. Io ho scelto delle pappardelle con sugo al ragu'. Che dire, pasta eccellente, ottima cottura, ragu' veramente fatto bene come pochi ne avevo mangiati prima. Il servizio è stato veloce e il personale gentile. E poi abbiamo pagato veramente poco. Quando esci da un locale davvero contento di come hai mangiato. Questo è l'ingrediente segreto."
50,12 maggio 2018,MatteoPiano96,"(Premetto che abito nel portone accanto al negozio). Il locale è molto carino, pulito ma con pochi posti a sedere. Il personale è simpaticissimo, alla mano e disponibile a soddisfare qualsiasi richiesta venga fatta. La pasta fresca è davvero di qualità, e vi è la possibilità di approfittare della cucina espressa. I condimenti con cui condire la pasta sono tantissimi e tutti molto buoni. Per non parlare dei dolci, e in particolare della crostatina visciole e nutella di cui sono pazzo. Nulla da dire, tutto ineccepibile. Se avete bisogno di pranzare velocemente passateci, merita davvero!! "
50,9 aprile 2018,giulianop679,"Sono anni che a pranzo prendo la pasta da loro, e mi sono sempre trovato bene.  Ottimi ingredienti, porzioni giuste e saporite... mi ha risolto il pranzo più di una volta e non me ne sono mai pentito.  Provare per credere!"
50,13 marzo 2018,drivernick,"Veramente TOP , qualità e servizio al massimo... consiglio vivamente a chiunque voglia mangiare un buon piatto di pasta di alto livello! Pasta fresca o ripiena ce n’è di tutti i gusti... Grandioso."
50,23 gennaio 2018,mariarosa752018,"Abito a Centocelle e già da un pò sentivo parlare di questo locale...ieri sera, non avendo nulla per cena, mi sono detta che era un'ottima occasione per provare ed ho ordinato un'amatriciana, una crocchetta tonno e prezzemolo e un supplì che mi sono fatta portare da Glovo.Che dire....di sicuro vi siete fatti una nuova cliente ! L'amatriciana era, senza esagerazione, la più gustosa che abbia mai mangiato in vita mia. I fritti croccanti e leggeri. Tutto veramente ottimo !!! Ci vedremo presto!"
50,20 gennaio 2018,albi12345678,"Abbiamo preso tre primi da asporto e tiramisù come dolce, primi ottimi e freschi! Torneremo sicuramente!"
50,20 gennaio 2018,manueldifelice,"Ottimi primi piatti, abbondanti e gustosi. Prezzi contenuti e molto gentile il personale! Lo consiglio vivamente"
50,28 dicembre 2017,xxxxddd,"Abbiamo scoperto questo posto tramite passaparola di colleghi, abbiamo mangiato la pasta con vari condimenti tutti ottimi!!!!! Per non parlare del tiramisù veramente strepitoso!!! Consigliatissimo ci siamo tornati già varie volte e continueremo a tornarci per pranzo !"
40,23 dicembre 2017,federico C,"Propone pasta fresca, qualche contorno e dolci. La pasta è ottima,  con la scelta di diversi condimenti , da portare via o da consumare sul posto, il prezzo giusto. A volte si deve aspettare un po'."
50,19 dicembre 2017,mada1992,"Questo piccolo gioiello a centocelle è un porto sicuro. Sono ormai cliente abituale e ho sempre mangiato prelibatezze. Cibo genuino e fresco, personale gentile e cortese. Sembra di essere a casa, credo che ""l'ingrediente segreto"" sia l'amore che mettono nel loro lavoro."
50,17 dicembre 2017,Meander744537,"Gentilezza, Cortesia, Professionalità, Originalità e soprattutto GUSTO!!!! sono questi i tratti distintivi che caratterizzano un Gioiello della Ristorazione Italiana.Poi L'ingrediente"" Segreto"" : NONNA Rosa stessa, che ribadisce, con il suo amore il diritto al cibo sano alla buona cucina e la necessità del rispetto della sovranità alimentare."
50,15 novembre 2017,Marco M,qualità cortesia e prezzo da qui si fa il successo!  ho portato colleghi e amici per il pranzo ma da non sottovalutare il take away!  lo consiglio vivamente a tutti... e poi che dire della cuoca d'eccellenza!   continuate cosi!
50,2 ottobre 2017,Sonia P,"Locale piccolino, ma un vero gioiello! Si mangia benissimo, dolci fantastici ed ha i migliori supplì di Roma!!!"
50,21 settembre 2017,1991Ila,"Che dire... Ci siamo trovate lì per caso e abbiamo deciso di fermarci. Location accogliente !! Tutto quello che abbiamo preso era ottimo!! A partire dai supplì, calzoni, arancini , pizzette... fino al dolce!! Prossima volta proverò la pasta !! Lo consiglio sia per il pranzo e la cena!! "
40,23 luglio 2017,JuxDelgado,"Non mi aspettavo nulla di più. Negozio di pasta fresca che ti da la possibilità di mangiare in loco. Scegli la pasta il condimento e con 7euro mangi! Ottimo il ragù e i ravioli ricotta e spinaci, buoni i fritti ma un po' troppo unti! Da riprovare "
50,2 giugno 2017,Danila B,Ho pranzato qui con un'amica. Erano quasi le tre del pomeriggio e nonostante l'ora ci hanno accolto con gentilezza. La pasta fatta da loro può essere abbinata ad un gran numero di condimenti. Io ho preso cavatelli alla gricia tartufata e la mia amica cavatelli pachino e zucchine. Poi abbiamo deciso di farci male e abbiamo preso io supplì all'amatriciana e tiramisù fatto sul momento e lei arancino ai porcini e crostatina visciole e Nutella. Tutto buonissimo. Consigliatissimo!!!!
50,13 maggio 2017,EnricoP1111,"Si mangia sempre bene, io scelgo sempre i ravioli ricotta e spinaci. Anche il resto  tutto da provare come i fritti e i dolci. Consigliatissimo."
50,4 maggio 2017,Giggs7,"Pastificio artigianale di gran livello dove cucinano degli ottimi primi, per non parlare dei fritti fatti da loro davvero deliziosi, dove si vede l'amore e la pazienza nel farli. Locale forse un po' piccolino ma in cui ti ci puoi sbizzarrire nello scegliere, dove sicuramente non sarai scontento. Piccola chicca "
30,30 aprile 2017,GiovannaC725,"È un pastificio con cucina, ambiente piccolo, personale cordiale e disponibile. Si può prendere pasta da asporto da cucinare a scelta tra paste corte e lunghe, ripiene e non e le stesse puoi gustartele lì (10-12 posti) scegliendo il condimento da abbinarci. Il servizio è un po' lento perché la cucina è molto piccola e per questo poco indicato per chi ha bimbi piccoli come noi, ma vale la pena andarci per gustare un buon piatto di pasta. Meno buoni i fritti che non credo siano fatti da loro, discreto il tiramisù. "
50,27 aprile 2017,rosi s,"Tutto BUONISSIMO! Loro sono molto gentili , gli ingredienti sono freschi , tutto fatto in casa e il sapore è quello di casa. Il locale è un po' piccolo ma accogliente.Lo consiglio vivamente"
40,19 aprile 2017,bizes83,"sono stato diverso volte a pranzo qui. l'unica pecca è che comincia a essere un po' affollato, segno molto buono. prendete anche la vetrina accanto!"
50,1 aprile 2017,maurizio1273,"Abbiamo scelto questo posto grazie a trip advisor, e direi che è stata una Perfetta combinazione tra gusto, accoglienza e qualità, lo consiglio vivamente"
50,17 marzo 2017,EmiliaF742,"Dopo aver letto le recensioni su TripAdvisor decidiamo con mio figlio di andare, io ho preso gnocchi con vongole e pachino buonissimi, mio figlio ravioli ricotta e spinaci alla boscaioli fantastici (detto da mio figlio) e poi tiramisu espresso delizioso. Che dire una scoperta fantastica ci torneremo presto. Bravissimi."
50,20 novembre 2019,jaded_dreams_on,"Ottima pizzeria a taglio, moltissimi tipi tra cui scegliere. Spesso c'è fila, bisogna prendere il numeretto e avere pazienza. Buona, non c'è che dire. Prezzi nella media di Roma, quindi un pochino alti."
40,11 settembre 2019,jakarandablu,Veramente una pizza molto buona. Personale sorridente e veloce. La pizza con i fiori di zucca veramente speciale. Peccato la difficoltà di gustarla in poco spazio.
40,5 settembre 2019,massimiliano s,"Sono stato in questa pizzeria e posso dire che la pizza è veramente ottima e hanno un buon assortimento, la consiglio."
50,26 agosto 2019,Tix86,"Ari Pizza ormai è Mamma Pizza, ma poco cambia in termini di qualità. La pizza è sempre eccezionale e croccante, con tante teglie con gusti diversi, e lo testimonia la fila lunghissima che c'è sempre soprattutto nel weekend, peraltro smaltita con rapidità dal personale numeroso ed efficiente. Per quanto mi riguarda un plus non da poco è l'ottima qualità dei supplì. I prezzi poi sono nella norma."
